GEO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
DED21,476668,477807,478631,480228,483632,487421,495181,504795,507513,512234,517052,511352,517765,525105,530754,536308,543825,547172,551072
DED41,263222,259246,255798,252618,249922,248365,246587,245700,244951,243880,243089,240511,240543,241210,242022,243521,248645,246353,246855
DED42,0,0,0,0,0,0,0,0,0,0,0,363387,359103,355275,351309,349582,347665,344136,340373
DED43,0,0,0,0,0,0,0,0,0,0,0,323365,320062,317204,314591,312711,312450,310505,308153
DED44,0,0,0,0,0,0,0,0,0,0,0,241110,238443,236227,233970,232390,232318,231051,229584
DED45,0,0,0,0,0,0,0,0,0,0,0,336881,333291,330294,327062,325137,324534,322099,319988
DED51,489532,493208,493052,494795,497531,498491,502651,506578,510512,515469,518862,501382,510043,520838,531562,544479,560472,571088,581980
DED52,0,0,0,0,0,0,0,0,0,0,0,262983,260925,259207,257596,257647,258408,258333,258008
DED53,0,0,0,0,0,0,0,0,0,0,0,202069,200062,198629,197346,197042,197605,198063,197794
DEE01,0,0,0,0,0,0,0,91243,89934,88693,87764,86485,85488,84606,83616,83061,82919,82505,82111
DEE02,254360,247736,243045,239355,240119,238497,237198,235720,234295,233013,232323,229778,230494,231440,231565,232470,236991,238005,239173
DEE03,235073,231450,229755,228170,227535,226675,229126,229826,230140,230047,230456,228009,228910,229924,231021,232306,235723,238136,238478
DEE04,101828,101134,100428,99405,98276,97176,96040,94545,93323,91922,90471,88675,87624,86878,86312,86071,86164,85236,84457
DEE05,0,0,0,0,0,0,0,187873,184877,182023,179263,173147,170827,168475,166828,165076,164817,163100,161264
DEE06,0,0,0,0,0,0,0,101092,99693,98122,97355,94288,93242,92367,91721,91359,91693,91345,90465
DEE07,0,0,0,0,0,0,0,187833,185457,182866,180702,176745,175198,174001,172955,172829,173473,172959,172619
DEE08,0,0,0,0,0,0,0,205097,201932,199186,196422,190754,188149,186081,184956,184055,184081,183174,181968
DEE09,0,0,0,0,0,0,0,244248,241017,237653,234690,228039,225191,223094,221043,219618,221366,219643,216299
DEF01,84449,84281,84480,84704,85300,85762,86080,86630,87792,88718,88502,82206,82801,83462,83971,84694,85942,87432,88519
DEF02,233795,232612,232242,233270,233039,233329,234433,235366,236902,237579,238281,235437,237667,239866,241533,243148,246306,247441,247943
DEF03,213326,213399,213496,213301,212754,211874,211825,211213,211541,210892,209818,210325,210679,211713,212958,214420,216253,216712,216318
DEF04,80243,79831,79646,79544,78951,78555,78072,77936,77595,77100,76897,77275,77201,76951,77058,77588,79197,79680,79335
DEF05,136920,137174,137447,137447,137428,137398,137261,136829,136451,135759,135279,134188,133487,132965,132665,132685,132917,133560,133447
DEF06,177703,179848,181661,183804,184896,185958,186471,186911,187094,186984,186629,186939,187296,187905,189043,190703,192999,195063,196074
DEF07,163974,164280,165026,165678,166342,166610,166956,166783,166727,166270,165771,163526,163029,162237,161923,162203,163960,164926,165462
DEF08,201400,202247,203386,204498,205140,205589,206040,205952,205688,205191,204948,198646,197960,197882,197835,198355,199574,200813,200584
DEF09,289557,291609,293914,295643,296941,298272,299392,300402,301320,301518,302430,295873,297307,298826,301223,304087,307471,310653,312662
DEG01,201267,200564,200126,199967,201645,202450,202844,202658,202929,203333,203830,200638,201952,203485,204880,206219,210118,211113,212988
DEG02,114718,112835,109926,108082,106365,105153,103948,102733,101618,100643,99987,96270,95746,95384,94977,94492,96011,94750,94859
DEG03,99779,99893,101157,100542,102634,102442,102532,102494,102752,103392,104449,106028,106428,106915,107679,108207,109527,110321,111099
DEG04,49206,48025,46765,45569,44529,43652,42689,41861,41015,40173,39526,37121,36570,35967,35665,36208,36778,35608,35166
DEG05,62452,62425,63522,64069,64409,64491,64594,64481,64720,64938,65233,62816,62886,63236,63315,63477,64131,64355,64426
DEG06,114718,114109,113427,112498,111455,110843,109999,108883,107924,106937,106052,102555,101906,101312,100951,100730,101325,101033,100645
DEG07,99355,98609,97685,96628,95620,94519,93612,92630,91762,91120,90357,87535,86734,85921,85380,85055,85355,85098,84697
DEG09,120643,119504,118446,117324,116069,115100,113962,112620,111643,110581,109606,106401,105683,104947,104245,103922,105273,103948,103504
DK01,0,0,0,0,0,0,0,1636749,1645825,1662285,1680271,1699387,1714589,1732068,1749405,1768125,1789174,1807404,1822659
DK02,0,0,0,0,0,0,0,816118,819427,821252,820564,819763,817907,816359,816726,820480,827499,832553,835024
DK03,0,0,0,0,0,0,0,1189817,1194659,1199667,1200277,1200656,1201342,1201419,1202509,1205728,1211770,1217224,1220763
DK04,0,0,0,0,0,0,0,1227428,1237041,1247732,1253998,1260993,1266682,1272510,1277538,1282750,1293309,1304253,1313596
DK05,0,0,0,0,0,0,0,576972,578839,580515,579628,579829,579996,580272,581057,582632,585499,587335,589148
EE00,1401250,1392720,1383510,1375190,1366250,1358850,1350700,1342920,1338440,1335740,1333290,1329660,1325217,1320174,1315819,1314870,1315944,1315635,1319133
EL30,3871527,3895899,3894259,3916875,3935254,3952793,3971441,3982602,3990727,3999457,4002871,3992912,3963887,3912849,3863763,3822843,3781274,3773559,3756453
EL41,196904,196774,199375,199375,199160,199177,199187,198191,198675,199517,200179,200831,200591,199478,198581,197695,196654,203700,211137
EL42,305954,311212,315878,317315,318813,321798,324712,327471,329525,331815,332652,333983,334780,334652,334802,334865,334791,338383,340870
EL43,575599,579672,589844,593143,596426,600490,604682,608988,613144,618317,623113,627144,629367,630085,630889,631513,631812,632674,633506
EL51,582750,584283,589489,592085,594512,597258,600034,602965,605411,608639,610112,611573,612074,610102,608214,606490,604504,602799,601175
EL52,1828425,1846753,1852039,1862475,1871566,1880517,1890244,1899242,1905904,1913980,1921906,1925437,1922590,1912624,1903360,1893878,1883339,1880122,1875996
EL53,287156,286007,287813,288125,287800,287631,287215,286855,286696,286672,286450,285899,284061,281324,278706,276423,273843,271488,269222
EL54,337513,339789,342332,342169,342123,342454,342916,343786,344410,345167,345960,346503,345437,343128,341046,339142,336834,335250,334337
EL61,739421,739503,745339,743648,742574,741599,741765,743210,743919,745569,746976,747690,745839,741593,737686,733663,729442,725874,722065
EL62,203658,205299,208075,207415,206877,206688,206703,207149,207508,208161,208675,209221,209131,208241,207664,207059,206141,205431,204562
EL63,707200,706491,706346,703115,700215,697975,696051,694901,693549,692990,692269,690904,687935,682583,677727,673263,668258,663970,659470
EL64,553882,556263,562848,559105,556835,555282,554659,555149,555577,557291,559655,561693,561670,560093,559214,557753,555830,555761,555623
EL65,585638,588044,594637,590925,588214,586250,585107,585499,585892,587170,588471,589602,589044,586863,585155,583431,581026,579182,576749
ES11,2702471,2698025,2696809,2705159,2711586,2720689,2730107,2741074,2754766,2767469,2772466,2773411,2771916,2761989,2747226,2734656,2720102,2710216,2703149
ES12,1068287,1064851,1062786,1062326,1062412,1062753,1063488,1065287,1071079,1076276,1077102,1075869,1074308,1067797,1058975,1049875,1040925,1034302,1027624
ES13,533417,534231,536286,541651,548014,554688,561042,568196,577267,584657,588512,590867,592383,590036,587682,585359,582504,581490,581294
ES21,2084535,2082971,2082896,2092644,2103103,2115260,2127689,2142602,2159415,2174077,2179521,2183136,2184696,2177006,2167166,2165100,2164066,2167323,2170868
ES22,548379,552060,557456,567892,576346,584365,592137,602835,616710,627286,633023,637100,640014,638948,636450,636402,637486,640353,643866
ES23,273828,275313,277989,284607,291082,298045,302703,308117,316197,319788,319934,320858,320951,318647,315223,313569,312810,312624,312884
ES24,1200200,1202015,1209897,1225572,1237774,1255077,1273563,1294243,1325426,1342788,1344181,1344385,1343807,1338316,1331301,1326403,1318571,1316072,1313135
ES30,5329606,5379087,5478611,5638804,5766554,5866219,5953546,6075013,6226185,6327559,6373546,6394252,6425522,6414620,6378297,6385298,6424275,6476838,6549520
ES41,2472869,2463479,2454754,2463616,2471132,2482797,2494698,2514206,2541720,2549172,2547401,2545301,2537685,2518560,2495689,2478079,2454454,2435951,2418556
ES42,1742456,1752002,1763477,1797150,1833543,1874017,1917445,1971208,2031840,2066428,2084468,2099064,2105935,2094406,2075197,2062767,2048900,2040977,2032595
ES43,1060030,1059011,1057790,1060351,1064374,1070096,1074937,1081872,1089655,1094693,1099610,1102299,1104336,1100970,1096421,1091623,1084969,1077525,1070453
ES51,6283101,6314849,6380492,6556900,6712748,6870811,7010859,7151682,7311146,7427092,7463488,7493263,7514991,7480921,7416237,7396991,7408290,7441284,7488718
ES52,4103816,4135183,4192277,4322066,4441941,4567163,4681033,4801628,4928095,4981284,4989631,4999192,5009650,4987011,4956427,4939674,4932347,4935182,4946233
ES53,817313,830428,845128,883409,912965,940121,970294,1005181,1042857,1070167,1083679,1091664,1100715,1110112,1115841,1124972,1135527,1150962,1166923
ES61,7285992,7323031,7391401,7490871,7596534,7730696,7865788,7986600,8118570,8212968,8276008,8332080,8377810,8393175,8388875,8399618,8403774,8408976,8410095
ES62,1169114,1184118,1206614,1242626,1276816,1313496,1351106,1385717,1419563,1441787,1453543,1459075,1461925,1461983,1461803,1463773,1466474,1472991,1475569
ES63,70855,71183,70868,71109,71538,71977,72807,74161,75250,76927,79294,81621,83845,84539,84674,84692,84652,85034,85209
ES64,64851,65725,65897,65387,64747,64910,67111,68967,71244,73365,76049,78866,81792,83620,83870,84570,84764,84946,84708
ES70,1659062,1677983,1703850,1755698,1804242,1853158,1899618,1946077,1991954,2025490,2045163,2064871,2085938,2105234,2114845,2126144,2135209,2154978,2177048
FI19,1317215,1317441,1319440,1321583,1325241,1330371,1334293,1338973,1344565,1349600,1355168,1360041,1365259,1370384,1374403,1377281,1379116,1380593,1380365
FI1B1,1379712,1394199,1408525,1419938,1429869,1439400,1452083,1467453,1483719,1501511,1517542,1532309,1549058,1566835,1585473,1603388,1620261,1638293,1655624
FI1C1,445542,447103,449293,450968,452444,453745,455584,457789,459235,461177,462914,465183,467217,468936,470880,472725,474323,475543,477677
FI1C2,165190,165307,165509,165886,166648,167630,168381,169952,171449,173041,173828,174555,175230,175472,175481,175350,174710,173781,172720
FI1C3,197347,197378,197656,198088,198434,198685,198975,199235,200061,200847,201270,201772,202236,202548,202424,202009,201615,201685,201228
FI1C4,188633,187474,186707,186111,185662,185541,185196,184241,183564,182754,182617,182382,181829,181421,180845,179858,178688,177659,175511
FI1C5,136525,136299,136161,135840,135458,134962,134786,134441,133899,133647,133210,132899,132527,132355,132252,131764,131155,130506,129865
FI1D1,167958,166575,165329,164130,163139,162219,161325,160306,158679,157433,156377,155472,154522,153426,152518,151562,150305,148975,147194
FI1D2,255456,253759,252842,251976,251356,251095,250064,249498,248872,248423,248182,247943,248130,248233,248430,248407,248129,247776,246653
FI1D3,172551,171609,170793,169722,169129,168615,168322,167519,166744,166129,165962,165866,165906,165754,165445,165258,164755,164085,162986
FI1D4,91081,89777,88473,87371,86573,85965,85303,84350,83779,83160,82634,82073,81298,80685,79975,79258,78398,77843,0
FI1D5,68345,68052,67671,67497,67441,67369,67612,67632,67898,67991,68131,68321,68484,68610,68677,68832,69032,69027,68780
FI1D6,365689,368598,371206,373151,375074,378041,381090,383708,386477,389182,392110,394965,397887,400670,403287,405397,406980,408110,0
FI1D7,194352,191768,189288,187777,186917,186443,185800,184935,184390,183963,183748,183488,183330,182844,182514,181748,180858,180207,179223
FI1D8,86943,85736,84497,83477,82744,82214,81585,80738,80218,79690,79234,78703,77984,77435,76782,76119,75324,74803,73959
FI1D9,369827,372639,375182,377045,378903,381792,384808,387320,390038,392652,395510,398335,401201,403920,406480,408536,410054,411150,411856
FI20,25706,25776,26008,26257,26347,26530,26766,26923,27153,27456,27734,28007,28354,28501,28666,28916,28983,29214,29489
FR10,11019991,11102824,11185563,11270074,11350290,11442143,11532398,11598866,11659260,11728240,11786234,11852851,11898502,11959807,12027565,12082144,12117132,12152461,12183893
FR21,1342007,1341878,1341635,1340851,1339597,1339400,1338850,1339487,1338004,1337953,1335923,1336053,1339270,1339008,1339299,1338255,1336535,1334453,0
FR22,1862938,1868759,1874316,1879079,1883409,1889028,1894355,1900354,1906601,1911157,1914844,1918155,1922342,1927142,1930095,1932090,1933719,1934171,0
FR23,1784575,1789406,1794099,1797924,1801791,1806677,1811055,1816716,1825667,1832942,1836954,1839393,1845547,1849652,1856267,1859647,1862637,1865332,0
FR24,2450121,2461778,2472978,2484288,2494279,2507246,2519567,2526919,2531588,2538590,2548065,2556835,2563586,2570548,2577435,2578592,2580581,2582302,0
FR25,1426928,1432400,1437801,1442916,1447429,1452425,1456793,1461429,1467425,1470880,1473494,1475684,1477209,1478712,1479378,1479484,1478803,1477290,0
FR26,1612818,1615651,1618437,1620757,1622456,1626190,1628837,1633891,1638588,1642440,1642115,1642734,1641130,1642687,1642551,1641205,1639637,1637366,0
FR30,3997864,4001142,4005577,4008628,4010548,4015613,4018644,4021676,4024490,4033197,4038157,4042015,4050756,4060741,4076061,4077886,4083273,4087132,0
FR41,2314909,2318791,2323026,2326019,2328136,2332468,2335749,2339881,2346361,2350112,2350920,2350657,2349816,2345197,2342397,2341531,2336356,2330674,0
FR42,1743955,1756078,1768054,1779575,1791145,1803402,1815493,1827248,1837087,1843053,1845687,1852325,1859869,1868183,1872949,1879265,1884204,1888937,0
FR43,1121512,1126695,1131455,1135982,1140478,1145744,1150624,1158671,1163931,1168208,1171763,1173440,1175684,1177096,1178072,1179735,1179998,1179900,0
FR51,3248994,3281679,3314649,3347675,3379784,3415391,3450413,3482594,3510170,3539048,3571495,3601113,3632614,3660852,3690833,3718512,3742638,3765798,0
FR52,2927612,2954324,2981765,3009249,3037077,3066585,3094534,3120288,3149701,3175064,3199066,3217767,3237097,3258707,3276543,3293850,3309220,3323130,0
FR53,1650378,1662133,1674460,1686472,1698020,1711307,1724123,1739780,1752708,1760575,1770363,1777773,1783991,1789779,1797698,1802873,1807170,1811206,0
FR61,2933223,2962914,2993132,3023922,3054587,3088196,3119778,3150890,3177625,3206137,3232352,3254233,3285970,3316889,3343326,3370578,3396364,3422179,0
FR62,2578254,2609222,2641980,2674559,2707583,2743073,2776822,2810247,2838228,2862707,2881756,2903420,2926592,2954157,2979161,3001502,3024327,3046465,0
FR63,713249,715796,718716,721351,723906,727487,730920,737001,740743,741785,742771,741072,738633,737509,738120,738031,736983,735908,0
FR71,5688524,5741877,5796144,5850513,5904729,5963736,6021346,6065959,6117229,6174040,6230691,6283541,6341160,6399927,6460505,6520140,6569276,6621564,0
FR72,1312227,1315944,1319800,1323406,1327104,1331779,1335938,1339247,1341863,1343964,1347387,1350682,1354104,1357668,1360461,1363956,1363924,1365263,0
FR81,2322072,2353629,2388723,2424518,2459969,2497718,2534144,2560870,2581718,2610890,2636350,2670046,2700266,2729721,2751592,2778218,2794804,2815936,0
FR82,4541508,4584379,4629496,4675056,4719132,4768564,4815232,4864015,4882913,4889053,4899155,4916069,4935576,4953675,4983438,5005806,5028341,5047942,0
FR83,264539,269273,274093,279027,283972,289092,294118,299209,302966,305674,309693,314486,316257,320208,324212,327374,330752,334283,0
FRA10,0,0,0,0,0,0,0,0,0,0,0,0,0,437713,435293,432530,431602,429085,0
FRA20,383575,386542,389302,391676,393852,395982,397732,397730,397693,396404,394173,392291,388364,385551,383911,380440,378043,374780,0
FRA30,162018,168614,176638,184792,193167,199206,205954,213031,219266,224469,229040,237549,239648,244118,252338,257348,266812,274153,0
FRA40,716314,729010,740207,750840,761630,772907,781962,794107,808250,816364,821136,828581,833944,835103,842767,847005,855992,860815,0
FRA50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226915,239532,249154,0
FRB01,314584,314636,314887,314781,314490,314642,314675,314599,313251,311022,311257,311694,311897,311650,310270,308992,307110,304985,302754
FRB02,409342,411292,413125,415032,416808,418968,421114,422411,423559,425502,428933,430416,432107,432967,433762,434035,433929,433441,432566
FRB03,231441,231681,231866,232155,232211,232612,232959,232799,232004,232268,231176,230175,228692,228091,226175,224200,223505,221585,219449
FRB04,557170,561151,564886,568765,572255,576366,580312,583086,585406,588420,590515,593683,596937,600252,603924,604966,606223,607386,607882
FRB05,316354,317783,319144,320536,321808,323489,325182,326291,326599,327868,330079,331280,331656,332001,333567,333050,332769,332401,331627
FRB06,621230,625235,629070,633019,636707,641169,645325,647733,650769,653510,656105,659587,662297,665587,669737,673349,674330,676119,677354
FRC11,508015,509714,511197,512591,514022,515829,517168,519143,521608,524144,524358,525931,527403,529761,531380,533147,533213,533414,533218
FRC12,225054,224569,224139,223605,223050,222711,222220,221488,220653,220199,219584,218341,216786,215221,213569,211747,209161,206748,204067
FRC13,545723,546312,547138,547532,547660,548667,549361,551842,553968,554720,555663,555999,555039,556222,555788,555408,555023,553551,551663
FRC14,334026,335056,335963,337029,337724,338983,340088,341418,342359,343377,342510,342463,341902,341483,341814,340903,340544,339473,338011
FRC21,501423,503929,506241,508532,510794,513571,516157,520133,522685,525276,527770,529103,531062,533320,534710,536959,538549,539357,539606
FRC22,251811,252840,253875,254691,255536,256567,257399,258897,260740,261277,261534,261294,260932,260502,260681,260587,260517,260135,259476
FRC23,230380,231413,232305,233209,233991,234934,235867,237197,238548,239194,239548,239695,239750,238956,238347,237706,237242,236092,234750
FRC24,137898,138513,139034,139550,140157,140672,141201,142444,141958,142461,142911,143348,143940,144318,144334,144483,144089,143835,143494
FRD11,651193,654684,658189,661498,664769,668210,671351,673667,678206,680908,683105,685262,687854,689945,691670,693579,693679,693521,692663
FRD12,483178,484848,486544,488260,489608,491110,492563,495153,496937,497762,498747,499531,499340,499919,499958,499287,498362,496729,494827
FRD13,292557,292868,293068,293158,293052,293105,292879,292609,292282,292210,291642,290891,290015,288848,287750,286618,285308,283689,281852
FRD21,544635,548502,552211,555822,559393,563316,567221,572105,577087,582822,586543,588111,591616,595043,598347,601948,602825,604616,605612
FRD22,1239940,1240904,1241888,1242102,1242398,1243361,1243834,1244611,1248580,1250120,1250411,1251282,1253931,1254609,1257920,1257699,1255755,1254064,1251613
FRE11,2554638,2555959,2558213,2559871,2561038,2563886,2565257,2564950,2564959,2571940,2576770,2579208,2587128,2595536,2603472,2605238,2603723,2601785,2597774
FRE12,1443226,1445183,1447364,1448757,1449510,1451727,1453387,1456726,1459531,1461257,1461387,1462807,1463628,1465205,1472589,1472648,1470725,1469456,1467068
FRE21,536260,536626,536784,536651,536464,536798,537061,537820,538790,539870,540508,541302,540888,540067,539783,538659,536136,533679,531100
FRE22,769848,773713,777612,781462,785007,789012,792975,796624,799725,801512,803595,805642,810300,815400,818680,821552,823542,824666,825198
FRE23,556830,558420,559920,560966,561938,563218,564319,565910,568086,569775,570741,571211,571154,571675,571632,571879,572744,571960,570942
FRF11,1032498,1040521,1048305,1055890,1063274,1071160,1079016,1084840,1091015,1094439,1095905,1099269,1104667,1109460,1112815,1116658,1121407,1123762,1125345
FRF12,711457,715557,719749,723685,727871,732242,736477,742408,746072,748614,749782,753056,755202,758723,760134,762607,762743,762788,762314
FRF21,289609,289041,288520,287820,287136,286425,285653,284749,284197,283296,283250,283110,282778,280907,279715,277752,275371,272994,270234
FRF22,293185,294310,295419,296294,297154,298483,299704,300840,301327,303298,303327,303997,305606,306581,308094,309056,308910,309195,309183
FRF23,565189,565535,565782,565830,565512,565675,565841,566491,566010,566145,565307,566571,568750,569999,570817,572293,570883,570072,568668
FRF24,194024,192992,191914,190907,189795,188817,187652,187407,186470,185214,184039,182375,182136,181521,180673,179154,178084,176565,174800
FRF31,715684,717358,719199,720638,721734,723797,725302,726592,729768,731019,732207,733124,733266,731004,732153,734403,733821,733653,732902
FRF32,192682,193019,193312,193321,193376,193637,193696,193962,194218,194003,193923,193557,192800,192094,191530,190626,189055,187564,186083
FRF33,1025516,1027458,1029636,1031421,1032634,1034768,1036776,1039023,1042230,1044898,1045066,1045146,1046468,1046873,1045154,1044486,1045271,1043071,1040040
FRF34,381027,380956,380879,380639,380392,380266,379975,380304,380145,380192,379724,378830,377282,375226,373560,372016,369641,366916,363989
FRG01,1146058,1160239,1174492,1189157,1203474,1218810,1234085,1246798,1255871,1266358,1282052,1296364,1313321,1328620,1346592,1365227,1380852,1396190,1410994
FRG02,736867,742072,747089,751708,756253,761529,766659,770777,774823,780082,784810,790343,795557,800191,805888,810186,810934,812882,814260
FRG03,286970,289124,291126,293122,294813,296884,299000,300643,302983,305147,306337,307031,307453,307500,307471,307940,307688,306968,305979
FRG04,532765,536156,539720,543037,546270,550067,553484,556946,559587,561050,563518,565718,567382,569035,568760,568445,567561,566129,563909
FRG05,546334,554088,562222,570651,578974,588101,597185,607430,616906,626411,634778,641657,648901,655506,662122,666714,670597,673884,676527
FRH01,545656,549503,553556,557831,562226,566688,570861,576049,581570,587519,591641,594375,595531,597085,597397,598357,598953,598503,597600
FRH02,855924,860540,865006,869205,873568,878532,883001,885906,890509,893914,897628,899870,901293,903921,905855,907796,908249,907630,906687
FRH03,876201,887423,898909,910367,921911,933885,945851,955846,967588,977449,988140,996439,1007901,1019923,1032240,1042884,1051779,1060476,1068556
FRH04,649831,656858,664294,671846,679372,687480,694821,702487,710034,716182,721657,727083,732372,737778,741051,744813,747548,749292,750512
FRI11,390272,392493,394747,396905,398994,401607,404052,406793,409388,412082,414149,415168,416384,416909,416350,415417,414789,413293,411495
FRI12,1299777,1314667,1330095,1345768,1361225,1377991,1393758,1409345,1421276,1434661,1449245,1463662,1483712,1505517,1526016,1548478,1566679,1585345,1602891
FRI13,331510,336470,341456,346620,351827,357544,362827,367492,373142,379341,384320,387929,392884,397226,400477,403234,405010,406842,408172
FRI14,307415,309679,311984,314421,316872,319719,322292,324170,326399,329697,331123,330866,332119,333180,333234,333417,332833,332276,331156
FRI15,604249,609605,614850,620208,625669,631335,636849,643090,647420,650356,653515,656608,660871,664057,667249,670032,673986,676360,678031
FRI21,233631,234567,235775,236805,237823,239185,240363,242038,242896,243352,243551,242454,241247,240781,241340,241871,241535,241452,241280
FRI22,124303,124095,123953,123797,123561,123423,123401,123861,123907,123584,123029,122560,121517,120872,120581,120365,119502,118807,118064
FRI23,355315,357134,358988,360749,362522,364879,367156,371102,373940,374849,376191,376058,375869,375856,376199,375795,374978,374037,372917
FRI31,340761,341959,343012,343894,344708,345911,347037,349535,351581,351563,351577,352705,353657,353482,353853,353613,353288,352595,351505
FRI32,561742,567617,573817,579877,586082,592640,598915,605410,611714,616607,622323,625682,628733,633417,637089,639938,642191,644081,645148
FRI33,346432,348599,350799,352970,354914,357319,359711,362944,365059,366339,369270,370939,371583,371632,373553,374435,374743,375188,375093
FRI34,401443,403958,406832,409731,412316,415437,418460,421891,424354,426066,427193,428447,430018,431248,433203,434887,436069,436836,437355
FRJ11,313341,317549,321972,326491,331267,336237,341022,345779,349237,353980,356467,359967,362339,364877,365478,366957,368025,368264,368323
FRJ12,630051,638166,646976,655892,664622,674062,683169,689847,694323,701883,709700,718357,725618,733201,736029,738189,742006,743672,744958
FRJ13,907747,921521,936987,952865,968476,985113,1001041,1011207,1019798,1031974,1044558,1062036,1077627,1092331,1107398,1120190,1132481,1144169,1155017
FRJ14,73851,74348,74857,75314,75784,76298,76800,76880,76973,77163,77082,77156,76889,76607,76360,76309,76422,76245,75949
FRJ15,397082,402045,407931,413956,419820,426008,432112,437157,441387,445890,448543,452530,457793,462705,466327,471038,474369,477259,479754
FRJ21,138199,139388,140681,142043,143371,144888,146289,148568,150201,151117,152038,152286,152366,152684,152574,152499,153067,152964,152611
FRJ22,265065,266369,267766,269114,270275,271979,273377,274425,275889,277048,276805,275813,276229,277740,278644,279169,278697,278575,278217
FRJ23,1062514,1082140,1102414,1122778,1143706,1165193,1186330,1202920,1217344,1230820,1243641,1260226,1279349,1298562,1317668,1335103,1348183,1362844,1376737
FRJ24,173522,174681,176049,177185,178515,179995,181375,183615,185266,187181,188159,188893,189530,190276,190625,190932,190664,190393,189824
FRJ25,161375,162680,164076,165493,166873,168271,169531,171173,172796,173562,174578,174754,174346,173758,173648,173400,173347,172870,172296
FRJ26,223299,223930,224657,225411,226132,227083,227736,228594,229079,229670,229458,229228,228854,228868,228950,228582,227829,227054,226210
FRJ27,345859,348900,352122,355243,358395,361932,365335,369189,371738,374018,375379,377675,378947,381927,384474,386543,386448,387352,387626
FRJ28,208421,211134,214215,217292,220316,223732,226849,231763,235915,239291,241698,244545,246971,250342,252578,255274,256897,258631,260118
FRK11,344710,344551,344355,344005,343547,343558,343309,343114,342807,343046,342908,342729,342911,343431,343062,341613,339384,337439,335354
FRK12,150640,150457,150181,150118,149944,149830,149682,149057,148737,148380,148162,147577,147415,147035,146618,146219,145969,145317,144417
FRK13,210410,211774,213246,214595,216165,217820,219484,220437,221834,223122,224006,224907,225686,226203,226565,227034,227339,227298,227033
FRK14,606467,609162,612018,614688,617448,620571,623463,626639,628485,629416,632311,635469,638092,640999,644216,647501,650700,652981,654799
FRK21,521103,528195,535616,543136,550939,558968,566740,574377,581355,588853,597341,603827,612191,619497,626127,631877,638425,643906,648744
FRK22,288386,291079,293922,296960,300021,303117,306238,309456,311452,313578,315090,317277,318407,320379,322381,324209,325157,325985,326632
FRK23,441480,445862,450214,454702,459076,463976,468608,473428,478069,482984,484715,487993,491334,494712,499159,504637,508006,511452,514584
FRK24,1102331,1113017,1124185,1135080,1145897,1157903,1169491,1178714,1188660,1197038,1206374,1215212,1224993,1235387,1243597,1251060,1252912,1256849,1259762
FRK25,730614,732528,734267,735780,737297,739393,741269,740668,742076,746115,748947,749053,753763,756715,757305,759411,761997,762325,762214
FRK26,1588910,1601972,1615116,1628151,1640876,1655211,1669655,1677073,1690498,1708671,1725177,1744236,1762866,1779845,1801885,1821995,1835903,1852124,1867275
FRK27,376516,380731,385099,389544,393868,398546,403090,405535,408842,411007,414959,418949,421105,423715,426924,428204,429681,430962,431863
FRK28,639184,648493,657725,667160,676755,686622,696255,706708,716277,725794,738088,746994,756501,769677,783127,793938,801416,810704,819664
FRL01,141454,143574,145750,147970,150051,152376,154501,156067,157965,159450,160149,160959,161241,161916,161588,161799,162565,162473,162277
FRL02,122542,123873,125287,126721,128067,129453,130752,132482,134205,135836,136971,138605,139554,139279,139883,140916,141107,141390,141602
FRL03,1017956,1026455,1035271,1044429,1053182,1063500,1073184,1082465,1084428,1079100,1078729,1081244,1082014,1080771,1083312,1082440,1083704,1083217,1082139
FRL04,1846878,1860948,1876310,1891344,1905689,1921821,1937405,1958926,1966005,1967299,1972018,1975896,1984784,1993177,2006069,2016622,2019717,2025521,2030464
FRL05,908895,921032,933602,946272,958745,972379,985099,995934,1001408,1007303,1008183,1012735,1021669,1028583,1038212,1048652,1055821,1063025,1069646
FRL06,503783,508497,513276,518320,523398,529035,534291,538141,538902,540065,543105,546630,546314,549949,554374,557548,559014,560820,562326
FRM01,120753,123185,125662,128098,130613,133128,135718,139362,140953,141330,143600,145846,145429,149234,151652,152730,154303,155875,157372
FRM02,143786,146088,148431,150929,153359,155964,158400,159847,162013,164344,166093,168640,170828,170974,172560,174553,176152,177667,179097
FRY10,0,0,0,0,0,0,0,0,0,0,0,0,0,437713,435293,433674,429856,426449,422290
FRY20,383575,386542,389302,391676,393852,395982,397732,397730,397693,396404,394173,392291,388364,385551,383911,380877,376480,372666,368640
FRY30,162018,168614,176638,184792,193167,199206,205954,213031,219266,224469,229040,237549,239648,244118,252338,259865,269352,278165,287504
FRY40,716314,729010,740207,750840,761630,772907,781962,794107,808250,816364,821136,828581,833944,835103,842767,850727,852924,857816,862308
FRY50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223713,232189,240987,250609,260372
HR03,0,1363190,1371890,1378357,1384187,1392937,1399795,1406970,1412009,1415015,1415971,1413426,1410551,1407798,1405908,1402229,1394290,1387363,1378339
HR04,0,2932216,2933604,2927027,2921538,2917924,2912692,2906560,2899958,2894781,2886876,2876431,2865433,2854342,2840901,2823087,2796379,2766850,2727154
